Time,STREETLEVEL:EAST:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:EAST:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:EAST:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:EAST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:CORE:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:CORE:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:CORE:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:CORE:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:WEST:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:WEST:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:WEST:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:WEST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:NORTH:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:NORTH:EXTREME SUMMER:Des Sens Cool Load [W],STREETLEVEL:NORTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:NORTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s],STREETLEVEL:SOUTH:EXTREME WINTER:Des Heat Load [W],STREETLEVEL:SOUTH:EXTREME WINTER:Des Sens Cool Load [W],STREETLEVEL:SOUTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],STREETLEVEL:SOUTH:EXTREME WINTER:Des Cool Mass Flow [kg/s],MIDFLOOR:EAST:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:EAST:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:EAST:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:EAST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:CORE:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:CORE:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:CORE:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:CORE:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:WEST:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:WEST:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:WEST:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:WEST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:NORTH:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:NORTH:EXTREME SUMMER:Des Sens Cool Load [W],MIDFLOOR:NORTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:NORTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s],MIDFLOOR:SOUTH:EXTREME WINTER:Des Heat Load [W],MIDFLOOR:SOUTH:EXTREME WINTER:Des Sens Cool Load [W],MIDFLOOR:SOUTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],MIDFLOOR:SOUTH:EXTREME WINTER:Des Cool Mass Flow [kg/s],TOPFLOOR:EAST:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:EAST:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:EAST:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:EAST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:CORE:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:CORE:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:CORE:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:CORE:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:WEST:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:WEST:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:WEST:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:WEST:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:NORTH:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:NORTH:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:NORTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:NORTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s],TOPFLOOR:SOUTH:EXTREME WINTER:Des Heat Load [W],TOPFLOOR:SOUTH:EXTREME SUMMER:Des Sens Cool Load [W],TOPFLOOR:SOUTH:EXTREME WINTER:Des Heat Mass Flow [kg/s],TOPFLOOR:SOUTH:EXTREME SUMMER:Des Cool Mass Flow [kg/s] 
03:12:00,1.948790E+03,0.000000E+00,7.375278E-02,0.000000E+00,1.037439E+03,0.000000E+00,3.926364E-02,0.000000E+00,1.931535E+03,0.000000E+00,7.309974E-02,0.000000E+00,1.933513E+03,0.000000E+00,7.317463E-02,0.000000E+00,1.932397E+03,0.000000E+00,7.313222E-02,0.000000E+00,1.973562E+03,0.000000E+00,7.469023E-02,0.000000E+00,1.076621E+03,0.000000E+00,4.074645E-02,0.000000E+00,1.945216E+03,0.000000E+00,7.361751E-02,0.000000E+00,1.946821E+03,0.000000E+00,7.367825E-02,0.000000E+00,1.960554E+03,0.000000E+00,7.419786E-02,0.000000E+00,2.324817E+03,0.000000E+00,8.798423E-02,0.000000E+00,2.361338E+03,0.000000E+00,8.936671E-02,0.000000E+00,2.289697E+03,0.000000E+00,8.665511E-02,0.000000E+00,2.291052E+03,0.000000E+00,8.670640E-02,0.000000E+00,2.314768E+03,0.000000E+00,8.760382E-02,0.000000E+00 
03:15:00,1.950336E+03,0.000000E+00,7.381127E-02,0.000000E+00,1.038941E+03,0.000000E+00,3.932049E-02,0.000000E+00,1.933161E+03,0.000000E+00,7.316130E-02,0.000000E+00,1.935069E+03,0.000000E+00,7.323349E-02,0.000000E+00,1.934591E+03,0.000000E+00,7.321527E-02,0.000000E+00,1.975057E+03,0.000000E+00,7.474682E-02,0.000000E+00,1.077972E+03,0.000000E+00,4.079758E-02,0.000000E+00,1.946787E+03,0.000000E+00,7.367697E-02,0.000000E+00,1.948334E+03,0.000000E+00,7.373551E-02,0.000000E+00,1.962567E+03,0.000000E+00,7.427401E-02,0.000000E+00,2.326150E+03,0.000000E+00,8.803466E-02,0.000000E+00,2.362993E+03,0.000000E+00,8.942934E-02,0.000000E+00,2.291111E+03,0.000000E+00,8.670863E-02,0.000000E+00,2.292412E+03,0.000000E+00,8.675787E-02,0.000000E+00,2.316507E+03,0.000000E+00,8.766964E-02,0.000000E+00 
03:18:00,1.952245E+03,0.000000E+00,7.388352E-02,0.000000E+00,1.040590E+03,0.000000E+00,3.938288E-02,0.000000E+00,1.935113E+03,0.000000E+00,7.323516E-02,0.000000E+00,1.936952E+03,0.000000E+00,7.330476E-02,0.000000E+00,1.937123E+03,0.000000E+00,7.331108E-02,0.000000E+00,1.976931E+03,0.000000E+00,7.481774E-02,0.000000E+00,1.079478E+03,0.000000E+00,4.085461E-02,0.000000E+00,1.948694E+03,0.000000E+00,7.374912E-02,0.000000E+00,1.950185E+03,0.000000E+00,7.380556E-02,0.000000E+00,1.964936E+03,0.000000E+00,7.436369E-02,0.000000E+00,2.327915E+03,0.000000E+00,8.810147E-02,0.000000E+00,2.365048E+03,0.000000E+00,8.950713E-02,0.000000E+00,2.292912E+03,0.000000E+00,8.677678E-02,0.000000E+00,2.294161E+03,0.000000E+00,8.682405E-02,0.000000E+00,2.318662E+03,0.000000E+00,8.775120E-02,0.000000E+00 
03:21:00,1.954522E+03,0.000000E+00,7.396968E-02,0.000000E+00,1.042387E+03,0.000000E+00,3.945088E-02,0.000000E+00,1.937394E+03,0.000000E+00,7.332147E-02,0.000000E+00,1.939167E+03,0.000000E+00,7.338857E-02,0.000000E+00,1.939997E+03,0.000000E+00,7.341985E-02,0.000000E+00,1.979187E+03,0.000000E+00,7.490313E-02,0.000000E+00,1.081143E+03,0.000000E+00,4.091763E-02,0.000000E+00,1.950940E+03,0.000000E+00,7.383411E-02,0.000000E+00,1.952377E+03,0.000000E+00,7.388852E-02,0.000000E+00,1.967669E+03,0.000000E+00,7.446710E-02,0.000000E+00,2.330118E+03,0.000000E+00,8.818481E-02,0.000000E+00,2.367508E+03,0.000000E+00,8.960024E-02,0.000000E+00,2.295103E+03,0.000000E+00,8.685971E-02,0.000000E+00,2.296302E+03,0.000000E+00,8.690508E-02,0.000000E+00,2.321239E+03,0.000000E+00,8.784871E-02,0.000000E+00 
03:24:00,1.957171E+03,0.000000E+00,7.406991E-02,0.000000E+00,1.044334E+03,0.000000E+00,3.952458E-02,0.000000E+00,1.940007E+03,0.000000E+00,7.342036E-02,0.000000E+00,1.941716E+03,0.000000E+00,7.348504E-02,0.000000E+00,1.943219E+03,0.000000E+00,7.354178E-02,0.000000E+00,1.981831E+03,0.000000E+00,7.500315E-02,0.000000E+00,1.082969E+03,0.000000E+00,4.098672E-02,0.000000E+00,1.953528E+03,0.000000E+00,7.393207E-02,0.000000E+00,1.954914E+03,0.000000E+00,7.398451E-02,0.000000E+00,1.970768E+03,0.000000E+00,7.458441E-02,0.000000E+00,2.332762E+03,0.000000E+00,8.828486E-02,0.000000E+00,2.370376E+03,0.000000E+00,8.970879E-02,0.000000E+00,2.297689E+03,0.000000E+00,8.695755E-02,0.000000E+00,2.298840E+03,0.000000E+00,8.700109E-02,0.000000E+00,2.324241E+03,0.000000E+00,8.796234E-02,0.000000E+00 
03:27:00,1.960195E+03,0.000000E+00,7.418436E-02,0.000000E+00,1.046434E+03,0.000000E+00,3.960404E-02,0.000000E+00,1.942956E+03,0.000000E+00,7.353194E-02,0.000000E+00,1.944603E+03,0.000000E+00,7.359430E-02,0.000000E+00,1.946793E+03,0.000000E+00,7.367705E-02,0.000000E+00,1.984865E+03,0.000000E+00,7.511796E-02,0.000000E+00,1.084957E+03,0.000000E+00,4.106196E-02,0.000000E+00,1.956463E+03,0.000000E+00,7.404310E-02,0.000000E+00,1.957799E+03,0.000000E+00,7.409367E-02,0.000000E+00,1.974240E+03,0.000000E+00,7.471580E-02,0.000000E+00,2.335851E+03,0.000000E+00,8.840176E-02,0.000000E+00,2.373656E+03,0.000000E+00,8.983289E-02,0.000000E+00,2.300672E+03,0.000000E+00,8.707042E-02,0.000000E+00,2.301776E+03,0.000000E+00,8.711222E-02,0.000000E+00,2.327674E+03,0.000000E+00,8.809225E-02,0.000000E+00 
03:30:00,1.963599E+03,0.000000E+00,7.431317E-02,0.000000E+00,1.048688E+03,0.000000E+00,3.968934E-02,0.000000E+00,1.946243E+03,0.000000E+00,7.365633E-02,0.000000E+00,1.947831E+03,0.000000E+00,7.371645E-02,0.000000E+00,1.950725E+03,0.000000E+00,7.382584E-02,0.000000E+00,1.988292E+03,0.000000E+00,7.524768E-02,0.000000E+00,1.087110E+03,0.000000E+00,4.114345E-02,0.000000E+00,1.959746E+03,0.000000E+00,7.416735E-02,0.000000E+00,1.961034E+03,0.000000E+00,7.421610E-02,0.000000E+00,1.978089E+03,0.000000E+00,7.486143E-02,0.000000E+00,2.339388E+03,0.000000E+00,8.853564E-02,0.000000E+00,2.377349E+03,0.000000E+00,8.997267E-02,0.000000E+00,2.304055E+03,0.000000E+00,8.719845E-02,0.000000E+00,2.305115E+03,0.000000E+00,8.723855E-02,0.000000E+00,2.331542E+03,0.000000E+00,8.823861E-02,0.000000E+00 
03:33:00,1.967386E+03,0.000000E+00,7.445647E-02,0.000000E+00,1.051097E+03,0.000000E+00,3.978054E-02,0.000000E+00,1.949872E+03,0.000000E+00,7.379366E-02,0.000000E+00,1.951403E+03,0.000000E+00,7.385161E-02,0.000000E+00,1.955018E+03,0.000000E+00,7.398833E-02,0.000000E+00,1.992118E+03,0.000000E+00,7.539245E-02,0.000000E+00,1.089430E+03,0.000000E+00,4.123125E-02,0.000000E+00,1.963381E+03,0.000000E+00,7.430491E-02,0.000000E+00,1.964623E+03,0.000000E+00,7.435192E-02,0.000000E+00,1.982318E+03,0.000000E+00,7.502148E-02,0.000000E+00,2.343378E+03,0.000000E+00,8.868663E-02,0.000000E+00,2.381460E+03,0.000000E+00,9.012823E-02,0.000000E+00,2.307841E+03,0.000000E+00,8.734174E-02,0.000000E+00,2.308858E+03,0.000000E+00,8.738022E-02,0.000000E+00,2.335848E+03,0.000000E+00,8.840157E-02,0.000000E+00 
03:36:00,1.971559E+03,0.000000E+00,7.461440E-02,0.000000E+00,1.053665E+03,0.000000E+00,3.987773E-02,0.000000E+00,1.953846E+03,0.000000E+00,7.394404E-02,0.000000E+00,1.955322E+03,0.000000E+00,7.399990E-02,0.000000E+00,1.959678E+03,0.000000E+00,7.416467E-02,0.000000E+00,1.996345E+03,0.000000E+00,7.555239E-02,0.000000E+00,1.091919E+03,0.000000E+00,4.132545E-02,0.000000E+00,1.967371E+03,0.000000E+00,7.445590E-02,0.000000E+00,1.968569E+03,0.000000E+00,7.450123E-02,0.000000E+00,1.986932E+03,0.000000E+00,7.519609E-02,0.000000E+00,2.347824E+03,0.000000E+00,8.885486E-02,0.000000E+00,2.385991E+03,0.000000E+00,9.029971E-02,0.000000E+00,2.312034E+03,0.000000E+00,8.750040E-02,0.000000E+00,2.313010E+03,0.000000E+00,8.753732E-02,0.000000E+00,2.340597E+03,0.000000E+00,8.858128E-02,0.000000E+00 
03:39:00,1.976122E+03,0.000000E+00,7.478706E-02,0.000000E+00,1.056398E+03,0.000000E+00,3.998115E-02,0.000000E+00,1.958167E+03,0.000000E+00,7.410757E-02,0.000000E+00,1.959589E+03,0.000000E+00,7.416141E-02,0.000000E+00,1.964708E+03,0.000000E+00,7.435501E-02,0.000000E+00,2.000975E+03,0.000000E+00,7.572760E-02,0.000000E+00,1.094584E+03,0.000000E+00,4.142628E-02,0.000000E+00,1.971718E+03,0.000000E+00,7.462041E-02,0.000000E+00,1.972873E+03,0.000000E+00,7.466413E-02,0.000000E+00,1.991934E+03,0.000000E+00,7.538538E-02,0.000000E+00,2.352728E+03,0.000000E+00,8.904042E-02,0.000000E+00,2.390948E+03,0.000000E+00,9.048731E-02,0.000000E+00,2.316636E+03,0.000000E+00,8.767454E-02,0.000000E+00,2.317572E+03,0.000000E+00,8.770996E-02,0.000000E+00,2.345791E+03,0.000000E+00,8.877787E-02,0.000000E+00 
03:42:00,1.981077E+03,0.000000E+00,7.497458E-02,0.000000E+00,1.059298E+03,0.000000E+00,4.009088E-02,0.000000E+00,1.962839E+03,0.000000E+00,7.428438E-02,0.000000E+00,1.964210E+03,0.000000E+00,7.433625E-02,0.000000E+00,1.970113E+03,0.000000E+00,7.455956E-02,0.000000E+00,2.006011E+03,0.000000E+00,7.591819E-02,0.000000E+00,1.097425E+03,0.000000E+00,4.153381E-02,0.000000E+00,1.976426E+03,0.000000E+00,7.479858E-02,0.000000E+00,1.977540E+03,0.000000E+00,7.484072E-02,0.000000E+00,1.997329E+03,0.000000E+00,7.558953E-02,0.000000E+00,2.358092E+03,0.000000E+00,8.924341E-02,0.000000E+00,2.396333E+03,0.000000E+00,9.069108E-02,0.000000E+00,2.321649E+03,0.000000E+00,8.786425E-02,0.000000E+00,2.322546E+03,0.000000E+00,8.789820E-02,0.000000E+00,2.351436E+03,0.000000E+00,8.899146E-02,0.000000E+00 
03:45:00,1.986428E+03,0.000000E+00,7.517708E-02,0.000000E+00,1.062364E+03,0.000000E+00,4.020693E-02,0.000000E+00,1.967865E+03,0.000000E+00,7.447457E-02,0.000000E+00,1.969185E+03,0.000000E+00,7.452454E-02,0.000000E+00,1.975898E+03,0.000000E+00,7.477846E-02,0.000000E+00,2.011458E+03,0.000000E+00,7.612429E-02,0.000000E+00,1.100444E+03,0.000000E+00,4.164806E-02,0.000000E+00,1.981498E+03,0.000000E+00,7.499049E-02,0.000000E+00,1.982571E+03,0.000000E+00,7.503111E-02,0.000000E+00,2.003120E+03,0.000000E+00,7.580868E-02,0.000000E+00,2.363920E+03,0.000000E+00,8.946396E-02,0.000000E+00,2.402147E+03,0.000000E+00,9.091112E-02,0.000000E+00,2.327077E+03,0.000000E+00,8.806964E-02,0.000000E+00,2.327936E+03,0.000000E+00,8.810218E-02,0.000000E+00,2.357533E+03,0.000000E+00,8.922220E-02,0.000000E+00 
03:48:00,1.992179E+03,0.000000E+00,7.539470E-02,0.000000E+00,1.065599E+03,0.000000E+00,4.032934E-02,0.000000E+00,1.973247E+03,0.000000E+00,7.467824E-02,0.000000E+00,1.974519E+03,0.000000E+00,7.472637E-02,0.000000E+00,1.982065E+03,0.000000E+00,7.501184E-02,0.000000E+00,2.017317E+03,0.000000E+00,7.634602E-02,0.000000E+00,1.103642E+03,0.000000E+00,4.176909E-02,0.000000E+00,1.986935E+03,0.000000E+00,7.519625E-02,0.000000E+00,1.987970E+03,0.000000E+00,7.523541E-02,0.000000E+00,2.009311E+03,0.000000E+00,7.604297E-02,0.000000E+00,2.370215E+03,0.000000E+00,8.970219E-02,0.000000E+00,2.408394E+03,0.000000E+00,9.114753E-02,0.000000E+00,2.332921E+03,0.000000E+00,8.829082E-02,0.000000E+00,2.333745E+03,0.000000E+00,8.832200E-02,0.000000E+00,2.364087E+03,0.000000E+00,8.947023E-02,0.000000E+00 
03:51:00,1.998332E+03,0.000000E+00,7.562752E-02,0.000000E+00,1.069003E+03,0.000000E+00,4.045817E-02,0.000000E+00,1.978989E+03,0.000000E+00,7.489550E-02,0.000000E+00,1.980213E+03,0.000000E+00,7.494184E-02,0.000000E+00,1.988618E+03,0.000000E+00,7.525984E-02,0.000000E+00,2.023592E+03,0.000000E+00,7.658349E-02,0.000000E+00,1.107021E+03,0.000000E+00,4.189696E-02,0.000000E+00,1.992741E+03,0.000000E+00,7.541596E-02,0.000000E+00,1.993738E+03,0.000000E+00,7.545370E-02,0.000000E+00,2.015906E+03,0.000000E+00,7.629252E-02,0.000000E+00,2.376981E+03,0.000000E+00,8.995822E-02,0.000000E+00,2.415076E+03,0.000000E+00,9.140040E-02,0.000000E+00,2.339186E+03,0.000000E+00,8.852789E-02,0.000000E+00,2.339975E+03,0.000000E+00,8.855775E-02,0.000000E+00,2.371102E+03,0.000000E+00,8.973567E-02,0.000000E+00 
03:54:00,2.004889E+03,0.000000E+00,7.587568E-02,0.000000E+00,1.072578E+03,0.000000E+00,4.059346E-02,0.000000E+00,1.985091E+03,0.000000E+00,7.512644E-02,0.000000E+00,1.986270E+03,0.000000E+00,7.517105E-02,0.000000E+00,1.995562E+03,0.000000E+00,7.552260E-02,0.000000E+00,2.030286E+03,0.000000E+00,7.683680E-02,0.000000E+00,1.110581E+03,0.000000E+00,4.203171E-02,0.000000E+00,1.998919E+03,0.000000E+00,7.564972E-02,0.000000E+00,1.999880E+03,0.000000E+00,7.568609E-02,0.000000E+00,2.022907E+03,0.000000E+00,7.655746E-02,0.000000E+00,2.384220E+03,0.000000E+00,9.023216E-02,0.000000E+00,2.422196E+03,0.000000E+00,9.166983E-02,0.000000E+00,2.345874E+03,0.000000E+00,8.878096E-02,0.000000E+00,2.346629E+03,0.000000E+00,8.880954E-02,0.000000E+00,2.378580E+03,0.000000E+00,9.001866E-02,0.000000E+00 
03:57:00,2.011855E+03,0.000000E+00,7.613928E-02,0.000000E+00,1.076325E+03,0.000000E+00,4.073527E-02,0.000000E+00,1.991558E+03,0.000000E+00,7.537116E-02,0.000000E+00,1.992692E+03,0.000000E+00,7.541409E-02,0.000000E+00,2.002899E+03,0.000000E+00,7.580024E-02,0.000000E+00,2.037402E+03,0.000000E+00,7.710606E-02,0.000000E+00,1.114326E+03,0.000000E+00,4.217341E-02,0.000000E+00,2.005470E+03,0.000000E+00,7.589763E-02,0.000000E+00,2.006396E+03,0.000000E+00,7.593267E-02,0.000000E+00,2.030318E+03,0.000000E+00,7.683791E-02,0.000000E+00,2.391935E+03,0.000000E+00,9.052412E-02,0.000000E+00,2.429755E+03,0.000000E+00,9.195590E-02,0.000000E+00,2.352986E+03,0.000000E+00,8.905013E-02,0.000000E+00,2.353709E+03,0.000000E+00,8.907748E-02,0.000000E+00,2.386525E+03,0.000000E+00,9.031932E-02,0.000000E+00 
04:00:00,2.019232E+03,0.000000E+00,7.641842E-02,0.000000E+00,1.080245E+03,0.000000E+00,4.088364E-02,0.000000E+00,1.998392E+03,0.000000E+00,7.562975E-02,0.000000E+00,1.999483E+03,0.000000E+00,7.567106E-02,0.000000E+00,2.010632E+03,0.000000E+00,7.609289E-02,0.000000E+00,2.044941E+03,0.000000E+00,7.739138E-02,0.000000E+00,1.118255E+03,0.000000E+00,4.232211E-02,0.000000E+00,2.012397E+03,0.000000E+00,7.615977E-02,0.000000E+00,2.013289E+03,0.000000E+00,7.619354E-02,0.000000E+00,2.038141E+03,0.000000E+00,7.713397E-02,0.000000E+00,2.400129E+03,0.000000E+00,9.083420E-02,0.000000E+00,2.437757E+03,0.000000E+00,9.225871E-02,0.000000E+00,2.360527E+03,0.000000E+00,8.933549E-02,0.000000E+00,2.361219E+03,0.000000E+00,8.936166E-02,0.000000E+00,2.394940E+03,0.000000E+00,9.063777E-02,0.000000E+00 
04:03:00,2.026247E+03,0.000000E+00,7.668390E-02,0.000000E+00,1.083901E+03,0.000000E+00,4.102198E-02,0.000000E+00,2.004872E+03,0.000000E+00,7.587496E-02,0.000000E+00,2.005922E+03,0.000000E+00,7.591472E-02,0.000000E+00,2.017990E+03,0.000000E+00,7.637132E-02,0.000000E+00,2.052121E+03,0.000000E+00,7.766306E-02,0.000000E+00,1.121931E+03,0.000000E+00,4.246125E-02,0.000000E+00,2.018972E+03,0.000000E+00,7.640857E-02,0.000000E+00,2.019832E+03,0.000000E+00,7.644111E-02,0.000000E+00,2.045593E+03,0.000000E+00,7.741596E-02,0.000000E+00,2.407979E+03,0.000000E+00,9.113126E-02,0.000000E+00,2.445373E+03,0.000000E+00,9.254692E-02,0.000000E+00,2.367731E+03,0.000000E+00,8.960810E-02,0.000000E+00,2.368393E+03,0.000000E+00,8.963315E-02,0.000000E+00,2.403000E+03,0.000000E+00,9.094280E-02,0.000000E+00 
04:06:00,2.032845E+03,0.000000E+00,7.693356E-02,0.000000E+00,1.087285E+03,0.000000E+00,4.115003E-02,0.000000E+00,2.010951E+03,0.000000E+00,7.610500E-02,0.000000E+00,2.011962E+03,0.000000E+00,7.614328E-02,0.000000E+00,2.024915E+03,0.000000E+00,7.663338E-02,0.000000E+00,2.058873E+03,0.000000E+00,7.791856E-02,0.000000E+00,1.125347E+03,0.000000E+00,4.259052E-02,0.000000E+00,2.025140E+03,0.000000E+00,7.664199E-02,0.000000E+00,2.025968E+03,0.000000E+00,7.667333E-02,0.000000E+00,2.052605E+03,0.000000E+00,7.768132E-02,0.000000E+00,2.415425E+03,0.000000E+00,9.141304E-02,0.000000E+00,2.452569E+03,0.000000E+00,9.281923E-02,0.000000E+00,2.374553E+03,0.000000E+00,8.986624E-02,0.000000E+00,2.375186E+03,0.000000E+00,8.989022E-02,0.000000E+00,2.410648E+03,0.000000E+00,9.123222E-02,0.000000E+00 
04:09:00,2.039010E+03,0.000000E+00,7.716686E-02,0.000000E+00,1.090403E+03,0.000000E+00,4.126805E-02,0.000000E+00,2.016617E+03,0.000000E+00,7.631944E-02,0.000000E+00,2.017591E+03,0.000000E+00,7.635629E-02,0.000000E+00,2.031394E+03,0.000000E+00,7.687857E-02,0.000000E+00,2.065179E+03,0.000000E+00,7.815720E-02,0.000000E+00,1.128507E+03,0.000000E+00,4.271010E-02,0.000000E+00,2.030888E+03,0.000000E+00,7.685949E-02,0.000000E+00,2.031685E+03,0.000000E+00,7.688966E-02,0.000000E+00,2.059161E+03,0.000000E+00,7.792941E-02,0.000000E+00,2.422440E+03,0.000000E+00,9.167848E-02,0.000000E+00,2.459326E+03,0.000000E+00,9.307495E-02,0.000000E+00,2.380968E+03,0.000000E+00,9.010903E-02,0.000000E+00,2.381575E+03,0.000000E+00,9.013200E-02,0.000000E+00,2.417856E+03,0.000000E+00,9.150497E-02,0.000000E+00 
04:12:00,2.044730E+03,0.000000E+00,7.738332E-02,0.000000E+00,1.093256E+03,0.000000E+00,4.137603E-02,0.000000E+00,2.021861E+03,0.000000E+00,7.651786E-02,0.000000E+00,2.022798E+03,0.000000E+00,7.655333E-02,0.000000E+00,2.037415E+03,0.000000E+00,7.710644E-02,0.000000E+00,2.071025E+03,0.000000E+00,7.837843E-02,0.000000E+00,1.131409E+03,0.000000E+00,4.281991E-02,0.000000E+00,2.036202E+03,0.000000E+00,7.706060E-02,0.000000E+00,2.036970E+03,0.000000E+00,7.708965E-02,0.000000E+00,2.065247E+03,0.000000E+00,7.815970E-02,0.000000E+00,2.428999E+03,0.000000E+00,9.192668E-02,0.000000E+00,2.465626E+03,0.000000E+00,9.331334E-02,0.000000E+00,2.386958E+03,0.000000E+00,9.033566E-02,0.000000E+00,2.387539E+03,0.000000E+00,9.035768E-02,0.000000E+00,2.424600E+03,0.000000E+00,9.176018E-02,0.000000E+00 
04:15:00,2.049994E+03,0.000000E+00,7.758253E-02,0.000000E+00,1.095845E+03,0.000000E+00,4.147401E-02,0.000000E+00,2.026672E+03,0.000000E+00,7.669991E-02,0.000000E+00,2.027574E+03,0.000000E+00,7.673407E-02,0.000000E+00,2.042969E+03,0.000000E+00,7.731659E-02,0.000000E+00,2.076400E+03,0.000000E+00,7.858181E-02,0.000000E+00,1.134051E+03,0.000000E+00,4.291991E-02,0.000000E+00,2.041074E+03,0.000000E+00,7.724495E-02,0.000000E+00,2.041813E+03,0.000000E+00,7.727291E-02,0.000000E+00,2.070851E+03,0.000000E+00,7.837177E-02,0.000000E+00,2.435081E+03,0.000000E+00,9.215687E-02,0.000000E+00,2.471450E+03,0.000000E+00,9.353375E-02,0.000000E+00,2.392501E+03,0.000000E+00,9.054546E-02,0.000000E+00,2.393059E+03,0.000000E+00,9.056656E-02,0.000000E+00,2.430860E+03,0.000000E+00,9.199708E-02,0.000000E+00 
04:18:00,2.054793E+03,0.000000E+00,7.776413E-02,0.000000E+00,1.098170E+03,0.000000E+00,4.156199E-02,0.000000E+00,2.031042E+03,0.000000E+00,7.686528E-02,0.000000E+00,2.031910E+03,0.000000E+00,7.689816E-02,0.000000E+00,2.048045E+03,0.000000E+00,7.750868E-02,0.000000E+00,2.081293E+03,0.000000E+00,7.876698E-02,0.000000E+00,1.136433E+03,0.000000E+00,4.301005E-02,0.000000E+00,2.045494E+03,0.000000E+00,7.741223E-02,0.000000E+00,2.046205E+03,0.000000E+00,7.743914E-02,0.000000E+00,2.075964E+03,0.000000E+00,7.856527E-02,0.000000E+00,2.440670E+03,0.000000E+00,9.236834E-02,0.000000E+00,2.476783E+03,0.000000E+00,9.373556E-02,0.000000E+00,2.397583E+03,0.000000E+00,9.073776E-02,0.000000E+00,2.398118E+03,0.000000E+00,9.075800E-02,0.000000E+00,2.436618E+03,0.000000E+00,9.221499E-02,0.000000E+00 
04:21:00,2.059118E+03,0.000000E+00,7.792779E-02,0.000000E+00,1.100231E+03,0.000000E+00,4.163998E-02,0.000000E+00,2.034963E+03,0.000000E+00,7.701368E-02,0.000000E+00,2.035799E+03,0.000000E+00,7.704534E-02,0.000000E+00,2.052636E+03,0.000000E+00,7.768241E-02,0.000000E+00,2.085696E+03,0.000000E+00,7.893361E-02,0.000000E+00,1.138553E+03,0.000000E+00,4.309026E-02,0.000000E+00,2.049456E+03,0.000000E+00,7.756214E-02,0.000000E+00,2.050140E+03,0.000000E+00,7.758803E-02,0.000000E+00,2.080579E+03,0.000000E+00,7.873990E-02,0.000000E+00,2.445747E+03,0.000000E+00,9.256047E-02,0.000000E+00,2.481608E+03,0.000000E+00,9.391816E-02,0.000000E+00,2.402187E+03,0.000000E+00,9.091198E-02,0.000000E+00,2.402700E+03,0.000000E+00,9.093140E-02,0.000000E+00,2.441858E+03,0.000000E+00,9.241329E-02,0.000000E+00 
