Date/Time,DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorLights:Electricity [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),InteriorLights:Electricity [J](Daily),Carbon Equivalent:Facility [kg](Daily) 
 01/08  24:00:00,0.0,151522232.796776,0.0,,,0.0,3356455425.84272,0.0,80.2850156298328 
 01/09  01:00:00,0.0,160846651.647022,0.0 
 01/09  02:00:00,0.0,161879455.527074,0.0 
 01/09  03:00:00,0.0,160981551.195341,0.0 
 01/09  04:00:00,0.0,158219909.582297,0.0 
 01/09  05:00:00,0.0,160534323.555247,0.0 
 01/09  06:00:00,0.0,171539562.075877,5017616.77682823 
 01/09  07:00:00,0.0,155669508.104464,5017616.77682823 
 01/09  08:00:00,0.0,293549907.079484,14729938.5021111 
 01/09  09:00:00,0.0,114245773.844428,24298446.8785191 
 01/09  10:00:00,46181.1839512553,57337453.8794577,16096486.4378295 
 01/09  11:00:00,4209649.47070571,39522339.9539512,15450662.7810823 
 01/09  12:00:00,6804472.13013176,31963959.8066005,16096486.4378295 
 01/09  13:00:00,19930087.2538763,28035973.8401773,14159015.4675879 
 01/09  14:00:00,14953600.1509222,25933545.4241742,16613145.3632273 
 01/09  15:00:00,4477047.10819923,25019395.7395971,25138017.6322905 
 01/09  16:00:00,1039351.60194268,24717104.7872005,28237971.1846771 
 01/09  17:00:00,625432.281565125,22142269.008443,42381509.2674411 
 01/09  18:00:00,0.0,32085865.2621682,25088083.8841412 
 01/09  19:00:00,0.0,2670481.98242819,15052850.3304847 
 01/09  20:00:00,0.0,20804009.3984265,15052850.3304847 
 01/09  21:00:00,0.0,47951342.4942085,10035233.5536565 
 01/09  22:00:00,0.0,59830766.5142598,10035233.5536565 
 01/09  23:00:00,0.0,91859596.577407,5017616.77682823 
 01/09  24:00:00,0.0,121163561.566062,0.0,,,52085821.1812943,2168504308.8458,303518781.935504,104.756933504717 
 01/10  01:00:00,0.0,134523502.558258,0.0 
 01/10  02:00:00,0.0,142442803.433757,0.0 
 01/10  03:00:00,0.0,144893162.62861,0.0 
 01/10  04:00:00,0.0,144739002.485459,0.0 
 01/10  05:00:00,0.0,146337231.90759,0.0 
 01/10  06:00:00,0.0,144667962.546378,5017616.77682823 
 01/10  07:00:00,0.0,123093100.406823,5017616.77682823 
 01/10  08:00:00,0.0,257968951.688665,15052850.3304847 
 01/10  09:00:00,0.0,100724303.342799,41994015.0733928 
 01/10  10:00:00,0.0,73480635.8528233,30498353.9832924 
 01/10  11:00:00,0.0,66428110.7761143,18227704.5050953 
 01/10  12:00:00,0.0,58499199.6094888,16936057.1916009 
 01/10  13:00:00,0.0,60264817.3250894,14159015.4675879 
 01/10  14:00:00,0.0,35481168.5025876,14159015.4675879 
 01/10  15:00:00,0.0,29108367.3974745,21392240.4231567 
